SOH,Voltage,Time
0.856087876,2.80777049,72.12121006
0.853954208,2.784286438,73.12207799
0.851820539,2.760857971,74.12057694
0.84968687,2.737429504,75.11907588
0.84755339,2.713865437,76.12335401
0.845421025,2.69036351,77.12498376
0.843287356,2.666803181,78.12910253
0.841155057,2.643252395,79.1328146
0.839022231,2.619611433,80.14036989
0.836890935,2.596182966,81.13886884
0.834759779,2.572679679,82.14055653
0.83262679,2.549242481,83.13942761
0.830495757,2.525814014,84.13792656
0.828362834,2.502385547,85.1364255
0.826230258,2.47895708,86.13492445
0.824096589,2.455305315,87.14294013
0.821962921,2.431729052,88.14773802
0.819829252,2.408069259,89.15609585
0.817695583,2.384504083,90.16042122
0.815563083,2.361075616,91.15892017
0.813429723,2.337647149,92.15741911
0.811296054,2.314218682,93.15591806
0.809162386,2.290578563,94.16343745
0.807028717,2.267097627,95.16417255
0.804895048,2.243466805,96.17129569
0.802761379,2.220038338,97.16979463
0.800627711,2.196609871,98.16829358
0.798494121,2.173181404,99.16679252
0.796360453,2.149669135,100.1688631
0.794228858,2.126091181,101.173733
0.792096445,2.102616644,102.1741954
0.789962843,2.078923976,103.1839544
0.787831327,2.055495509,104.1824533
0.785697658,2.031935311,105.1865665
0.783564197,2.008506844,106.1850654
0.781430786,1.985078377,107.1835644
0.779297117,1.96149201,108.1887929
0.777163449,1.938058375,109.1875121
0.775031186,1.914629909,110.186011
0.772898591,1.891029983,111.1918174
0.770764922,1.867358337,112.2006804
0.768631253,1.843794145,113.2049638
0.766497585,1.820365678,114.2034628
0.764365404,1.796937211,115.2019617
0.762231736,1.773472034,116.2020252
0.760098067,1.750043567,117.2005242
0.757964398,1.726615101,118.1990231
0.755830729,1.703186634,119.197522
0.753699497,1.679599414,120.2027869
0.751565828,1.655924128,121.211805
0.749432159,1.632423927,122.2133612
0.747299799,1.60889521,123.2161327
0.745166364,1.585466743,124.2146317
0.743033829,1.561791716,125.2236388
0.740900161,1.53836325,126.2221377
0.73876727,1.514674297,127.2317383
0.736633601,1.49124583,128.2302372
0.734500756,1.46773509,129.2322426
0.732367087,1.444306623,130.2307415
0.730234791,1.420878156,131.2292405
0.728101459,1.397449689,132.2277394
0.72596779,1.374021222,133.2262384
0.723834121,1.35048986,134.2291226
0.721700637,1.327061393,135.2276216
0.719566968,1.303478165,136.2327163
0.717433978,1.279919256,137.2367746
0.715300771,1.256490789,138.2352735
0.713167511,1.232889071,139.2411562
0.711036146,1.209460605,140.2396552
0.708904364,1.186010903,141.2390591
0.706771846,1.162582436,142.2375581
0.704638177,1.139113329,143.2377891
0.702505669,1.115441427,144.246663
0.700374355,1.091863445,145.2515341
0.698240686,1.068199969,146.2600489
0.696107017,1.044629829,147.2645859
0.693974591,1.021184092,148.2638208
0.691840922,0.997755626,149.2623198
0.689707254,0.974327159,150.2608187
0.687573585,0.950898692,151.2593177
0.685439916,0.927470225,152.2578166
0.683307384,0.904041758,153.2563155
0.681173715,0.880408091,154.2635599
0.679040047,0.85671122,155.273498
0.676907256,0.833051437,156.2818554
0.674775315,0.809447231,157.2878442
0.672641646,0.786018764,158.2863432
0.670509247,0.762364379,159.2944705
0.668377892,0.738935912,160.2929695
0.666245136,0.71536316,161.2976177
0.66411198,0.691934693,162.2961167
0.661979027,0.668506226,163.2946156
0.659847815,0.645077759,164.2931146
0.657715666,0.621649292,165.2916135
0.655583752,0.597980484,166.3003556
0.653450083,0.574552017,167.2988545
0.651318554,0.55112355,168.2973535
0.649184885,0.527695083,169.2958524
0.647052546,0.504266616,170.2943513
0.644918877,0.48083815,171.2928503
0.642786395,0.457262698,172.2976136
0.640652726,0.433834231,173.2961125
0.638519309,0.410382827,174.2955891
0.636388301,0.38695436,175.294088
0.634256317,0.363365707,176.2994139
0.632124088,0.339865928,177.3009521
0.629992131,0.316253114,178.3073077
0.62786053,0.292811614,179.3063622
0.625726861,0.269283283,180.3091172
0.623595046,0.245783479,181.3106565
0.621461377,0.222355013,182.3091554
0.619329579,0.198867279,183.3101802
0.61719591,0.175307353,184.3142818
0.615063432,0.151878887,185.3127808
0.612929763,0.12845042,186.3112797
0.610798353,0.104796621,187.3193821
0.608666108,0.081368154,188.317881
0.606532439,0.057939688,189.31638
0.604399102,0.034484003,190.3160389
0.602265434,0.010906992,191.3208687
1.000453219,4.198290746,12.85856108
0.998139865,4.173854752,13.89999984
0.995825501,4.149443495,14.94038436
0.993510846,4.125045994,15.98018265
0.991198776,4.100778417,17.01444365
0.988886247,4.076391304,18.0537992
0.986572634,4.052014395,19.09271985
0.984257875,4.027549076,20.13540842
0.981944735,4.0032815,21.16966943
0.979631553,3.978874284,22.20988172
0.977317073,3.954606707,23.24414273
0.97500329,3.93033913,24.27840373
0.972689077,3.906012993,25.31516053
0.970374319,3.881703115,26.35122438
0.968061498,3.857435538,27.38548539
0.965746739,3.832925992,28.43005892
0.963431981,3.808625804,29.46570977
0.961117222,3.784358228,30.49997077
0.958802464,3.759886021,31.54295291
0.956489938,3.735618445,32.57721391
0.9541762,3.711122346,33.62121429
0.951863531,3.686748764,34.65999315
0.949548773,3.662481188,35.69425415
0.947234014,3.638091395,36.73372387
0.9449213,3.613746063,37.77129875
0.942607345,3.589478486,38.80555975
0.940294031,3.565200691,39.84025629
0.937979272,3.540676325,40.8854614
0.935664514,3.516408748,41.91972241
0.933349755,3.491950684,42.9621018
0.931036549,3.467611567,43.99941178
0.928721791,3.443343991,45.03367278
0.926408231,3.419076414,46.06793378
0.924093821,3.394730099,47.10555053
0.921779475,3.370445177,48.14055081
0.919464716,3.346007628,49.18205584
0.917149958,3.321740052,50.21631684
0.914835199,3.297472475,51.25057784
0.912520441,3.273204899,52.28483884
0.910205682,3.24876711,53.32635413
0.907890924,3.224448059,54.36280889
0.905578233,3.200137683,55.39889397
0.903266059,3.175870107,56.43315497
0.90095274,3.15160253,57.46741597
0.898637982,3.127334954,58.50167697
0.896323223,3.103067377,59.53593797
0.894010132,3.078798573,60.57025128
0.891695373,3.054530997,61.60451229
0.889380615,3.029997831,62.65009245
0.887065856,3.005468439,63.69551177
0.884751098,2.981200862,64.72977277
0.882436339,2.956929767,65.76418373
0.880122458,2.932659161,66.79857384
0.8778077,2.908391585,67.83283484
0.875492941,2.884054901,68.8700411
0.873178923,2.859669673,69.90931633
0.870864164,2.835402096,70.94357734
0.868550211,2.811134519,71.97783834
0.866235453,2.786866943,73.01209934
0.863922361,2.762599366,74.04636034
0.861607603,2.738125401,75.08941742
0.859293534,2.713588275,76.13516638
0.856979625,2.689320698,77.16942738
0.854664867,2.664913267,78.20964887
0.852352133,2.640426374,79.2532569
0.850037375,2.616077836,80.29096843
0.847725255,2.591810259,81.32522943
0.845412773,2.567542683,82.35949043
0.843100347,2.543181636,83.39773503
0.84078678,2.51891406,84.43199603
0.838472022,2.494646483,85.46625703
0.836157263,2.470378907,86.50051803
0.833845059,2.445862498,87.54538403
0.83153156,2.421594921,88.57964503
0.829217976,2.397171535,89.6205465
0.826903217,2.372903958,90.6548075
0.824591139,2.348636382,91.6890685
0.82227638,2.324368805,92.7233295
0.819961622,2.300065215,93.75912536
0.817647438,2.275797639,94.79338636
0.81533268,2.251302775,95.83733412
0.813017921,2.22689403,96.87761159
0.810703263,2.202626453,97.9118726
0.808390831,2.178210558,98.95245481
0.806076073,2.153746997,99.99506847
0.803761314,2.129361095,101.0343724
0.801446556,2.105093518,102.0686334
0.799131797,2.080825942,103.1028944
0.796817039,2.056299364,104.1481938
0.794503115,2.032031788,105.1824548
0.792190635,2.007764211,106.2167158
0.78987704,1.983496634,107.2509768
0.787564467,1.959229058,108.2852378
0.785249708,1.934961481,109.3194988
0.78293495,1.910693905,110.3537598
0.780620191,1.886281519,111.3941924
0.778305433,1.861769707,112.4388625
0.775990675,1.837250556,113.4838454
0.773675916,1.812928728,114.5204185
0.771363696,1.788661152,115.5546795
0.769048937,1.764393575,116.5889405
0.766734179,1.740125998,117.6232015
0.76441942,1.715647418,118.6664553
0.762107211,1.691379841,119.7007163
0.759792453,1.667112265,120.7349773
0.757477694,1.642695128,121.7756124
0.755164481,1.618427551,122.8098734
0.752849723,1.594120738,123.8458066
0.750534964,1.569853162,124.8800676
0.748220661,1.545585585,125.9143286
0.745905903,1.521318009,126.9485896
0.743591144,1.496876707,127.9902546
0.741277417,1.472437188,129.0318436
0.738962658,1.448169612,130.0661046
0.736648626,1.423822988,131.1037346
0.734335519,1.399499352,132.1403848
0.732021912,1.375231775,133.1746458
0.729707154,1.350964199,134.2089068
0.727392395,1.326696622,135.2431678
0.725078515,1.30216526,136.2886711
0.722765218,1.277897683,137.3229321
0.720451885,1.253630106,138.3571931
0.718139051,1.22936253,139.3914541
0.715824292,1.204962995,140.431339
0.713511053,1.180458435,141.4757
0.711196295,1.156190859,142.509961
0.708883007,1.131923282,143.544222
0.706568248,1.107518923,144.5843126
0.70425486,1.083250964,145.6185899
0.701941508,1.058911298,146.6559233
0.69962852,1.034560939,147.6937124
0.697314322,1.010293362,148.7279734
0.694999945,0.986025786,149.7622344
0.692685187,0.961680647,150.799801
0.69037207,0.93741307,151.834062
0.688057312,0.913145494,152.868323
0.685742553,0.888855949,153.9035203
0.683427863,0.864504541,154.9413541
0.681113388,0.840236964,155.9756151
0.678798629,0.815969387,157.0098761
0.676484528,0.791701811,158.0441371
0.674169769,0.767423252,159.0788662
0.671855011,0.743155676,160.1131272
0.669541264,0.718634966,161.1581764
0.66722878,0.694306598,162.1950283
0.664914022,0.670039021,163.2292893
0.662599263,0.645640062,164.2691497
0.660284582,0.621372486,165.3034107
0.657969824,0.597104909,166.3376717
0.655656319,0.572837333,167.3719327
0.653342611,0.548569756,168.4061937
0.651028364,0.524103394,169.4489268
0.648713605,0.499835817,170.4831878
0.646398847,0.475568241,171.5174488
0.644085783,0.451143194,172.558421
0.641771025,0.426625461,173.6033434
0.639456266,0.402241101,174.6425817
0.637141508,0.377973524,175.6768427
0.634826749,0.353705948,176.7111037
0.632513186,0.329438371,177.7453647
0.630199956,0.305097452,178.7827515
0.627887726,0.280728521,179.8213321
0.625572967,0.256460945,180.8555931
0.623258209,0.232193368,181.8898541
0.62094345,0.207925792,182.9241151
0.618630649,0.183658215,183.9583761
0.616315891,0.159327593,184.995324
0.614002982,0.135046663,186.0301541
0.611688223,0.110566342,187.0734821
0.609373575,0.086298766,188.1077431
0.607058816,0.062031189,189.1420041
0.604744058,0.037706114,190.1787156
0.602429299,0.01327641,191.2198863
0.986550882,4.188446933,13.27809499
0.98435457,4.164648939,14.29234283
0.982158258,4.140621308,15.31637761
0.979962763,4.116823314,16.33062545
0.97776647,4.09302532,17.34487328
0.975570816,4.069227326,18.35912112
0.973376086,4.045163242,19.38470945
0.971179774,4.021216013,20.40531755
0.96898411,3.997418019,21.41956539
0.966787798,3.973607084,22.43436475
0.964591776,3.949750477,23.45111061
0.962395464,3.925836743,24.47029118
0.960199152,3.902038749,25.48453902
0.958004115,3.878240755,26.49878685
0.955807803,3.854442761,27.51303469
0.953611491,3.830453701,28.53542558
0.95141518,3.806655708,29.54967342
0.949218868,3.782827768,30.56519749
0.947022556,3.759029774,31.57944533
0.944828032,3.734965564,32.60503908
0.94263172,3.710935211,33.62918983
0.94043634,3.687137217,34.64343767
0.938240028,3.663339223,35.65768551
0.93604634,3.639365927,36.67940453
0.933852597,3.615567933,37.69365237
0.931656285,3.591585514,38.71576022
0.929462614,3.56778752,39.73000806
0.927266302,3.543916182,40.74738176
0.925071815,3.519966373,41.76809983
0.922875503,3.496168379,42.78234766
0.920679191,3.472370385,43.7965955
0.91848553,3.448572391,44.81084334
0.916290187,3.424774397,45.82509117
0.914095622,3.400976403,46.83933901
0.911901535,3.377006308,47.86092162
0.909705223,3.353176092,48.87654273
0.907508911,3.329239627,49.89669208
0.9053126,3.305219258,50.92041733
0.903117901,3.281421264,51.93466517
0.90092215,3.257611053,52.94943367
0.898725838,3.233744814,53.96659009
0.896529526,3.20994682,54.98083792
0.894333214,3.185948156,56.00363813
0.892136902,3.162043907,57.02241444
0.889941154,3.138245913,58.03666227
0.887744842,3.114447919,59.05091011
0.88554853,3.09061571,60.06661618
0.883352219,3.06659023,61.09055925
0.881155982,3.042790359,62.10488709
0.878961328,3.018992365,63.11913493
0.876765401,2.995043955,64.13979333
0.874569089,2.971219268,65.15517882
0.872374394,2.947421274,66.16942666
0.870178082,2.923381746,67.19396845
0.867981771,2.899439168,68.21437833
0.865785459,2.875446339,69.23692984
0.863590022,2.851648345,70.25117767
0.861394224,2.827850351,71.26542551
0.859200551,2.803826933,72.28928072
0.857005565,2.779959393,73.30649254
0.854809436,2.755955624,74.32951031
0.85261501,2.732028513,75.349261
0.850418698,2.708228162,76.36360928
0.848222386,2.684427981,77.37795032
0.846026741,2.660629987,78.39219816
0.843830429,2.636767825,79.40918077
0.841635119,2.612969831,80.42342861
0.839438937,2.589039246,81.44332738
0.837242626,2.565241252,82.45757522
0.835046314,2.541443258,83.47182305
0.832850002,2.517386172,84.49711315
0.83065369,2.493570351,85.51212074
0.828458467,2.469668667,86.53078778
0.826262155,2.445855561,87.54567967
0.824068304,2.421822549,88.56994374
0.821872573,2.397886465,89.59007687
0.819676261,2.374088471,90.60432471
0.817481571,2.350290477,91.61857254
0.815286,2.326492483,92.63282038
0.813090178,2.302694489,93.64706822
0.810896556,2.278687696,94.67021485
0.808700244,2.254889702,95.68446269
0.806503932,2.231091708,96.69871053
0.80430762,2.207187183,97.71749861
0.802112511,2.183389189,98.73174645
0.799918628,2.159591196,99.74599428
0.797722316,2.13564941,100.7663704
0.795528668,2.111851417,101.7806182
0.793333676,2.088053423,102.794866
0.791137364,2.064011436,103.8195126
0.788942311,2.040213442,104.8337605
0.786745999,2.01616846,105.8585347
0.784549974,1.992370466,106.8727825
0.782353662,1.968572472,107.8870303
0.78015912,1.94456956,108.9100116
0.777962808,1.920618781,109.930771
0.775768722,1.896820787,110.9450189
0.773573333,1.872968756,111.9615697
0.771377021,1.848910596,112.9869055
0.76918071,1.825076551,114.0026899
0.766984398,1.801278557,115.0169377
0.764788086,1.777480563,116.0311855
0.762591774,1.753682569,117.0454334
0.760395462,1.729675837,118.0685774
0.75819915,1.705877843,119.0828253
0.756004776,1.682079849,120.0970731
0.753808464,1.65823753,121.11321
0.751613073,1.634439536,122.1274579
0.749416761,1.610641542,123.1417057
0.747220449,1.586843548,124.1559536
0.745024137,1.563045554,125.1702014
0.742827826,1.539230461,126.185178
0.740631535,1.515335771,127.2035469
0.738435223,1.491463272,128.2209701
0.736241545,1.467565712,129.2394613
0.734046254,1.443626371,130.2597333
0.731849942,1.419570768,131.2849601
0.72965363,1.395547897,132.308792
0.727457318,1.371749903,133.3230399
0.725261007,1.347951909,134.3372877
0.723064695,1.323895745,135.3625385
0.720870895,1.299879903,136.3860708
0.718674696,1.276081909,137.4003186
0.716478605,1.252283916,138.4145665
0.714283911,1.228433726,139.4310388
0.7120876,1.204635732,140.4452866
0.709891288,1.180837738,141.4595345
0.707694976,1.156825734,142.4829032
0.705499317,1.13302774,143.4971511
0.703303005,1.109229746,144.5113989
0.701106693,1.085335007,145.5297699
0.698910381,1.061537013,146.5440178
0.696714069,1.037739019,147.5582656
0.694519661,1.013898946,148.5743068
0.692323349,0.989879503,149.5979926
0.690127359,0.965958117,150.6174993
0.687932839,0.942160123,151.6317472
0.685736527,0.918362129,152.645995
0.68354222,0.894564135,153.6602428
0.681345908,0.870766141,154.6744907
0.679149597,0.846968147,155.6887385
0.676953634,0.823136738,156.7044105
0.67475983,0.799088926,157.7293053
0.672565429,0.775290932,158.7435532
0.670369117,0.751492938,159.757801
0.668172805,0.727694944,160.7720488
0.665976494,0.70389695,161.7862967
0.663780808,0.680098956,162.8005445
0.661584727,0.656300962,163.8147923
0.659388415,0.632305706,164.8374473
0.657192103,0.608318107,165.8597759
0.654995791,0.584520113,166.8740237
0.652799479,0.560647635,167.891446
0.650603936,0.536849641,168.9056939
0.648407624,0.512887838,169.9269231
0.646211312,0.488982946,170.9457268
0.644015,0.465184952,171.9599747
0.641818688,0.441327398,172.9767609
0.639622376,0.417317629,174.0000344
0.637427717,0.393519635,175.0142822
0.635232594,0.369721641,176.02853
0.633036283,0.345923647,177.0427779
0.630840712,0.321942126,178.0648475
0.6286444,0.298144132,179.0790953
0.626448088,0.274123785,180.1028196
0.62425445,0.250325791,181.1170675
0.622058138,0.226527797,182.1313153
0.619862104,0.202729803,183.1455631
0.617665792,0.178681954,184.1704596
0.615470889,0.154668186,185.1939035
0.613274578,0.130856174,186.2087488
0.611078266,0.10705818,187.2229966
0.608881954,0.083260186,188.2372444
0.606687226,0.059462192,189.2514923
0.604490914,0.035664198,190.2657401
0.602294602,0.011644962,191.2894171
0.995376467,4.193651416,13.98774464
0.993179932,4.170248971,14.98513459
0.99098481,4.146891818,15.98059418
0.988788637,4.123593755,16.97353546
0.986592101,4.100295691,17.96647673
0.984395565,4.076997628,18.959418
0.982199127,4.053613391,19.95603193
0.980004478,4.030315327,20.9489732
0.977807942,4.007014754,21.94202143
0.975613227,3.983716691,22.93496271
0.973418305,3.96037318,23.9298409
0.971224035,3.936947628,24.9282156
0.969027499,3.913649565,25.92115688
0.966830963,3.890289647,26.91673434
0.964634427,3.866991583,27.90967562
0.962437891,3.843557891,28.90839727
0.960241355,3.820000971,29.91237078
0.95804501,3.796637488,30.90810014
0.95585087,3.773339425,31.90104141
0.953654617,3.749942613,32.89819125
0.951458081,3.72639158,33.90191385
0.94926326,3.702845572,34.90542231
0.947067097,3.679305951,35.90865852
0.944870561,3.655924271,36.90516346
0.942674025,3.632598358,37.89929164
0.940478821,3.609300295,38.89223291
0.938282313,3.586002231,39.88517419
0.936085777,3.562635049,40.88106127
0.933890135,3.539083128,41.88482171
0.931695371,3.515533584,42.88848084
0.929499684,3.492111057,43.8867266
0.927303148,3.468590543,44.88914855
0.925106612,3.445142145,45.8884969
0.922910076,3.421844082,46.88143817
0.92071354,3.398546019,47.87437945
0.918517004,3.375093574,48.8739003
0.916320468,3.351643358,49.87332619
0.914124292,3.328110059,50.87629297
0.911930142,3.304801006,51.8697026
0.909733606,3.281265663,52.87275653
0.907538968,3.257967599,53.8656978
0.905342432,3.234607827,54.86126906
0.903145896,3.211309763,55.85421034
0.900950241,3.1880117,56.84715161
0.898754896,3.164713636,57.84009289
0.896560738,3.141415573,58.83303416
0.894364202,3.118090184,59.82714004
0.892167666,3.094581961,60.82903808
0.889972329,3.071283898,61.82197935
0.887778288,3.047781789,62.82361685
0.885581752,3.024483726,63.81655813
0.883386185,3.001185662,64.8094994
0.881189649,2.977806169,65.80591114
0.878993113,2.954508105,66.79885242
0.876797101,2.931210042,67.79179369
0.874602416,2.907750269,68.79162689
0.872405991,2.884452205,69.78456816
0.870211683,2.861154142,70.77750944
0.868015147,2.837856078,71.77045071
0.865818611,2.814558015,72.76339199
0.863622161,2.791259952,73.75633326
0.861427888,2.767961888,74.74927453
0.859231352,2.744663825,75.74221581
0.857036048,2.721205381,76.74199234
0.854839512,2.697648113,77.74598068
0.852642976,2.674350049,78.73892196
0.850448016,2.650981767,79.73485591
0.84825148,2.627677167,80.72807576
0.846055995,2.604186007,81.7292466
0.843861469,2.580706883,82.72990453
0.84166529,2.557408819,83.7228458
0.83947082,2.533875164,84.72582776
0.837274284,2.510577101,85.71876904
0.835080131,2.48707134,86.72056219
0.832885021,2.463773276,87.71350346
0.830688485,2.440354604,88.71158498
0.828493828,2.41705654,89.70452626
0.826299634,2.393554493,90.70616113
0.824103098,2.37025643,91.69910241
0.8219088,2.346958366,92.69204368
0.819712264,2.323520737,93.6909331
0.817516468,2.300222674,94.68387437
0.815319932,2.276924611,95.67681565
0.813124643,2.253626547,96.66975692
0.810930656,2.230328484,97.6626982
0.80873412,2.20703042,98.65563947
0.806538688,2.183732357,99.64858075
0.804342152,2.160434293,100.641522
0.802145617,2.13713315,101.6345946
0.799949583,2.113569783,102.6388428
0.797753047,2.09027172,103.6317841
0.795557908,2.066973656,104.6247254
0.793361372,2.043620599,105.6200104
0.791164836,2.020168444,106.6195189
0.788968301,1.996870381,107.6124602
0.786771765,1.973572318,108.6054015
0.784575229,1.950126235,109.6046512
0.782379177,1.926828171,110.5975925
0.780182641,1.903530108,111.5905337
0.777986105,1.880232044,112.583475
0.775789569,1.856865287,113.579344
0.773593033,1.83346406,114.576682
0.771397383,1.809897314,115.5810742
0.769200847,1.786523877,116.5772279
0.767005061,1.76311021,117.575096
0.764808525,1.7396097,118.5766654
0.762614323,1.716311637,119.5696067
0.760417787,1.692772485,120.5728229
0.758221251,1.669474422,121.5657642
0.756026875,1.64592357,122.569479
0.75383035,1.622625507,123.5624203
0.751633814,1.599327443,124.5553616
0.749437278,1.57602938,125.5483029
0.747240742,1.552731316,126.5412441
0.745044569,1.529219126,127.5433113
0.742848033,1.505921062,128.5362526
0.740651497,1.482622999,129.5291939
0.738456789,1.459324936,130.5221351
0.736261868,1.436026872,131.5150764
0.734065869,1.412728809,132.5080177
0.731869333,1.389430745,133.500959
0.729673008,1.366132682,134.4939002
0.727476472,1.342834618,135.4868415
0.725281434,1.319536555,136.4797828
0.723084898,1.296162827,137.4759488
0.72088899,1.272864764,138.4688901
0.718692454,1.249435047,139.4674423
0.716495918,1.226082239,140.4627167
0.714299382,1.202784176,141.455658
0.712102846,1.179247835,142.4587544
0.70990631,1.1559099,143.453395
0.707712457,1.132611836,144.4463363
0.705515921,1.109313773,145.4392775
0.703321893,1.085900452,146.437131
0.701127647,1.062403219,147.4385607
0.698931111,1.038940641,148.4385134
0.696735958,1.015642577,149.4314547
0.69454189,0.992344514,150.424396
0.692346466,0.969046451,151.4173372
0.69014993,0.945748387,152.4102785
0.687953394,0.922450324,153.4032198
0.685756858,0.89915226,154.396161
0.683560565,0.875854197,155.3891023
0.681365814,0.852556134,156.3820436
0.679169278,0.82925807,157.3749849
0.676973139,0.805745991,158.3770473
0.67477821,0.782389299,159.3724873
0.672581674,0.759091236,160.3654285
0.670385138,0.735780083,161.3589276
0.668191274,0.71248202,162.3518689
0.665995359,0.689183956,163.3448102
0.663798823,0.665820384,164.3405434
0.661602287,0.642300261,165.3429487
0.659407672,0.619002197,166.3358899
0.657211851,0.595704134,167.3288312
0.655015316,0.572237056,168.3289757
0.65281878,0.548895245,169.3237815
0.650622244,0.525556735,170.3184465
0.648427698,0.502258671,171.3113878
0.646231162,0.478787789,172.3116945
0.644035739,0.455238892,173.315326
0.641839203,0.431775014,174.3153342
0.639643787,0.408476951,175.3082754
0.637447512,0.385178887,176.3012167
0.635250976,0.361850938,177.2954317
0.633056625,0.338523711,178.2896159
0.630861439,0.315225648,179.2825572
0.628667334,0.291927584,180.2754984
0.626471583,0.268629521,181.2684397
0.624275651,0.245331457,182.261381
0.622079116,0.222033394,183.2543223
0.61988258,0.198735331,184.2472635
0.617686044,0.175437267,185.2402048
0.615489508,0.152139204,186.2331461
0.613294575,0.12884114,187.2260874
0.611098039,0.105536746,188.2192984
0.608901997,0.082003914,189.2222453
0.606705461,0.058494721,190.2241848
0.604508925,0.035196657,191.217126
0.602312489,0.011638954,192.2211329
0.990423303,4.197932881,12.87381293
0.988126696,4.173239158,13.92623588
0.985830088,4.148442753,14.98303506
0.98353348,4.123662461,16.03914749
0.981239522,4.098968738,17.09157044
0.978942915,4.074237604,18.14558782
0.976646307,4.049341104,19.20665293
0.974349699,4.024646071,20.25913174
0.972054359,3.999726258,21.32119043
0.969758856,3.975032535,22.37361338
0.967462248,3.950147301,23.43419835
0.965166913,3.925367573,24.49028677
0.962870306,3.90067385,25.54270971
0.960574514,3.875924771,26.59749191
0.958277906,3.851202771,27.65112
0.955981302,3.826509048,28.70354295
0.953686796,3.801574538,29.76622803
0.951390189,3.776831927,30.82073454
0.949093581,3.752138204,31.87315749
0.946796973,3.727444481,32.92558044
0.944500366,3.702651928,33.98221544
0.942203758,3.677907798,35.03678672
0.93990874,3.653135123,36.09257453
0.937612132,3.6284414,37.14499747
0.935315525,3.603559826,38.20542644
0.93302041,3.578698771,39.26498095
0.930723802,3.554005048,40.3174039
0.928427195,3.529311325,41.36982684
0.92613124,3.504617603,42.42224979
0.92383632,3.479798058,43.48003516
0.921539712,3.454951758,44.53896079
0.919243104,3.430032454,45.60099778
0.916946497,3.405338731,46.65342073
0.914649889,3.380645009,47.70584368
0.912353428,3.355951286,48.75826663
0.910058467,3.331161615,49.81477878
0.907761859,3.306467892,50.86720173
0.905465251,3.281655558,51.9246798
0.90317039,3.256961835,52.97710275
0.900874257,3.232206809,54.03213838
0.89857934,3.20745798,55.08690991
0.896282732,3.182764257,56.13933286
0.893986125,3.158070534,57.19175581
0.891689517,3.133376811,58.24417875
0.889392909,3.108683089,59.2966017
0.887096465,3.083776752,60.35808605
0.884799857,3.059083029,61.410509
0.88250325,3.034258148,62.46852179
0.880208218,3.009437865,63.52633861
0.877913316,2.984744142,64.57876156
0.875616995,2.960050419,65.63118451
0.873321009,2.93531689,66.68530396
0.871026935,2.910467854,67.74434621
0.868731893,2.885774132,68.79676916
0.866436987,2.861080409,69.84919211
0.864140379,2.836386686,70.90161506
0.861843771,2.811692963,71.954038
0.859547164,2.78699924,73.00646095
0.857250556,2.762161492,74.06502212
0.854955665,2.737467769,75.11744507
0.852660699,2.712737486,76.1714262
0.850364783,2.687815915,77.23355982
0.848070169,2.663122192,78.28598276
0.845773561,2.638428469,79.33840571
0.843479214,2.613734746,80.39082866
0.841182606,2.589041024,81.44325161
0.838887566,2.564221991,82.50101516
0.836593111,2.539528268,83.5534381
0.834296503,2.514834545,84.60586105
0.832002043,2.489930014,85.66726844
0.829707592,2.465227586,86.7200624
0.827410984,2.440533863,87.77248535
0.825114605,2.415840141,88.8249083
0.822817997,2.391146418,89.87733125
0.820522115,2.366385855,90.93260284
0.818225508,2.34147039,91.99447622
0.8159289,2.316558035,93.0562171
0.813633379,2.291755324,94.113285
0.811336772,2.266868081,95.1739556
0.809041827,2.24199385,96.23407164
0.806745219,2.217298654,97.28655738
0.804448612,2.192604931,98.33898033
0.802152004,2.167790187,99.39656107
0.799855396,2.142873499,100.4584866
0.797559979,2.118179776,101.5109095
0.795263598,2.093486053,102.5633325
0.792966991,2.06879233,103.6157554
0.790670383,2.043904225,104.6764628
0.788373775,2.019034832,105.7363726
0.786077168,1.994112617,106.7985337
0.783780783,1.969315292,107.8553721
0.781484175,1.94462157,108.907795
0.779187567,1.919870593,109.962658
0.77689096,1.894944895,111.0249676
0.774594352,1.870251172,112.0773905
0.772297744,1.845557449,113.1298135
0.770001407,1.820863727,114.1822364
0.767706876,1.796038063,115.2402826
0.765410268,1.77134434,116.2927055
0.763113661,1.746650617,117.3451285
0.760817053,1.721956894,118.3975514
0.758520445,1.697107338,119.4566158
0.756223838,1.672413615,120.5090388
0.753928083,1.647456406,121.5726912
0.751632321,1.622546202,122.6343404
0.74933817,1.597821344,123.6880904
0.747041562,1.572887851,124.7507321
0.744744955,1.548170533,125.8041606
0.742449199,1.52347681,126.8565836
0.740154086,1.498783087,127.9090065
0.737857478,1.474089365,128.9614295
0.73556087,1.449395642,130.0138524
0.733266202,1.424701919,131.0662754
0.730969594,1.399947185,132.1212985
0.728672986,1.374991827,133.1848721
0.726376379,1.350298105,134.2372951
0.724081625,1.325415888,135.2977515
0.721785017,1.300722165,136.3501744
0.719488772,1.276028442,137.4025973
0.717192184,1.251334719,138.4550203
0.714895576,1.226390303,139.5181276
0.7126003,1.201436496,140.581635
0.71030635,1.176742773,141.634058
0.708009743,1.151869791,142.6941208
0.705713135,1.127176068,143.7465438
0.703418405,1.102482345,144.7989667
0.701121798,1.077788622,145.8513897
0.69882519,1.0530949,146.9038126
0.696531065,1.028310252,147.9601107
0.694235348,1.003466457,149.0189296
0.69193874,0.97862464,150.0776642
